original_text,label,label_name,paraphrase,similarity
"Russia's Putin once again heads ex-Soviet bloc (AFP) AFP - President Vladimir Putin took over once again as head of the CIS ex-Soviet bloc at a summit in the Kazakh capital Astana, the Interfax news agency reported.",0,World,"At a summit in Astana, President Vladimir Putin resumed his role as head of the CIS ex-Soviet bloc, as reported by the Interfax news agency.",0.6785
"In the end, goofs sink Jays TORONTO -- All the early miscues belonged to the Oakland Athletics but the ones that mattered the most, in the eighth and ninth innings, were made by the Toronto Blue Jays.",1,Sports,"The Oakland Athletics were responsible for all the early mistakes, but the Toronto Blue Jays' most significant ones, in the eighth and ninth innings, were the ones that were ultimately used as mistakes.",0.6712
"Anti-Spyware Spending Set To Skyrocket The spyware plague will trigger a 2,500 percent increase in enterprise spending by 2008, a market-research firm reports. By Gregg Keizer.",3,Sci/Tech,"According to a market-research firm, Gregg Keizer, anti-spyware spending is set to increase by 2,500 percent by 2008.",0.7522
Microsoft and Dell Get Air Force Pact Microsoft Corp. on Friday said that together with Dell Inc. it will provide the Air Force with software and related support services to simplify the acquisition process in an agreement worth up to \$500 million over six years.,3,Sci/Tech,"Microsoft Corp. announced on Friday that it and Dell Inc. have signed a contract to provide software and support services to simplify the Air Force acquisition, which is valued at up to $500 million over six years.",0.9149
"Will Firefox Ignite Enterprises? Many users are celebrating Mozilla #39;s release of Firefox 1.0, its open-source Web browser. The beta version was downloaded some 8 million times.",3,Sci/Tech,"Is it possible that Firefox will merge with Firefox Enterprises? Many users are abuzz with the release of Firefox 1.0, the open-source software that has been downloaded approximately 8 million times.",0.7581
"America #39;s curse There is an all but unanswerable case for asserting that the biggest story out of the United States this week has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either ",1,Sports,"The most significant incident in American history so far has no correlation with the presidential election, lack of flu shots, or the presence of a homosexual bishop.",0.6131
"IBM delivers Websphere 6.0 IBM on Wednesday formally announced the next major release of WebSphere, code-named Vela, which company officials see as an integral building block for both its ongoing SOA (service-oriented architecture) and On Demand strategies.",3,Sci/Tech,"On Wednesday, IBM declared that it had released Vela, the next major version of WebSphere, which is considered a crucial component of its ongoing SOA and On Demand initiatives.",0.9095
Earthquake 'redraws the map' The devastating earthquake that struck the Indian Ocean probably caused some islands to move by several metres.,3,Sci/Tech,The map is completely redrawn after a devastating earthquake that impacted specific islands.,0.7039
"Report boosts Nextel, Sprint Shares of Sprint Corp. and Nextel Communications Inc. jumped yesterday following reports the two telephone companies were discussing a merger.",2,Business,"According to reports, the two telephone companies were discussing a merger, leading to a boost in Nextel, Sprint Shares of Sprint Corp., and NexteL Communications Inc.",0.8767
Hearing held on Hamm medal Paul Hamm said yesterday that he would give back his Olympic gold medal if sport #39;s highest court ordered him to. But lawyers for the American gymnast and the ,1,Sports,"Yesterday, Paul Hamm announced that he would return his Olympic gold medal if directed by sport #39's highest court during a hearing. However, the lawyers representing the American gymnast and the family have yet to make an announcement.",0.8751
"S.Africa Cancels Thatcher Meeting with Eq. Guinea South Africa has canceled a meeting with prosecutors from Equatorial Guinea who had hoped to interview Mark Thatcher on his suspected links to a coup plot in the oil-rich country, officials said on Sunday.",0,World,"On Sunday, South Africa canceled a meeting with Equatorial Guinea's prosecutors who were supposed to interview Thatcher about his possible connection to a coup in the oil-rich nation.",0.9165
"Internet users far from being secure WASHINGTON - Internet users at home are not nearly as safe online as they believe, according to a nationwide inspection by researchers.",3,Sci/Tech,"A nationwide survey has found that internet users at home are not as safe as they would like them to be, according to researchers.",0.8852
"Delta Air May File Bankruptcy Soon-Report Delta Air Lines Inc. (DAL.N: Quote, Profile, Research) could file for Chapter 11 bankruptcy protection as soon as next week, the Washington Post reported in its Saturday edition, citing an unnamed source familiar with the situation.",2,Business,"The Washington Post, citing an anonymous source, announced that Delta Air may file for Chapter 11 bankruptcy protection as early as next week.",0.8839
"Pfizer News Sends Blue Chips Down  NEW YORK (Reuters) - The Dow Jones industrial average fell  on Friday after Pfizer Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PFE.N target=/stocks/quickinfo/fullquote""&gt;PFE.N&lt;/A&gt; shares opened nearly 19  percent down on trial data for its popular arthritis drug  Celebrex that showed increased risk of heart attack.",2,Business,"The Dow Jones industrial average dropped on Friday as shares of Pfizer Inc. fell by almost 19 percent following the release of trial data on its arthritis drug Celebrex, which was associated with a greater risk of heart attacks.",0.8199
"Microsoft signs two Indian deals Microsoft is to form multi-million pound partnerships with two Indian software firms, and is expected to double the 1,500 people it already employs in India.",3,Sci/Tech,"Microsoft has signed two contract deals with two Indian software companies, and its workforce expansion plans will result in doubling its Indian workforce of up to 1,500 people.",0.8299
"US Plutonium Shipment Reaches France Working under tight security from helicopters and police, port crews unloaded US military plutonium from a British ship on Wednesday after its arrival in northwest France, nuclear industry officials said.",0,World,"On Wednesday, the US military plutonium ship arrived in northwest France, and as the ship approached, port crews were working under covert surveillance by police and helicopters to unload the plutonicium.",0.8818
"Jags #39; Leftwich likely to start on Sunday Jacksonville, FL (Sports Network) - Jacksonville Jaguars quarterback Byron Leftwich participated in practice Wednesday and is expected to start this week against the Minnesota Vikings.",1,Sports,"The Jacksonville Jaguars have announced that Byron Leftwich, their quarterback, will be starting on Sunday against the Minnesota Vikings during practice.",0.8795
"Windows-Based Treo On the Way? Earlier today, Engadget broke the story that PalmONE might be looking at possibly making a Windows-based Treo. Not dumping the PalmSource Treo #39;s that run PalmOS, merely adding to the line.",3,Sci/Tech,"According to Engadget, there is speculation that PalmONE is considering creating a Windows-based Treo system, rather than abandoning their PalmSource Treo computers that run on PalmOS.",0.9048
"Bovina upsets Williams at Kremlin Cup Unseeded Elena Bovina upset error-prone Venus Williams, 6-3, 6-2 Friday to advance to the Kremlin Cup semifinals. Bovina, 19, will be playing in her third semifinal this season.",1,Sports,"On Friday, Elena Bovina defeated Venus Williams, who had a history of errors, in the Kremlin Cup semifinals, winning 6-3, 6-2. Bovination will play in her third semifinal appearance in the tournament this season.",0.9048
"Hezbollah flies unmanned plane over Israel Hezbollah sent an unmanned reconnaissance plane over Israeli airspace Sunday, the Lebanon-based group and the Israeli military said.",0,World,"According to the Israeli military and Hezbollah, the jihadists flew an unmanned reconnaissance plane over Israeli airspace on Sunday.",0.8357
"Lawmakers Grill Citigroup Japan Chief Citigroup #39;s top executive in Japan endured unprecedented questioning by lawmakers on Tuesday over a scandal at the firm #39;s private bank in the country, the latest turn in a high-profile case that has embarrassed the world #39;s biggest ",2,Business,"The CEO of Citigroup Japan was interrogated by Japanese legislators on Tuesday in response to a scandal at the organization's private banking branch, which has caused embarrassment to the largest financial industry in the world.",0.7222
