original_text,label,label_name,paraphrase,similarity
Xabi Reckons England Are Great Xabi Alonso is prepared for a hard battle when Spain meet England in the Bernabeu on Wednesday having experienced the build-up from the other side.,1,Sports,Xabi Reckons England Are Great Xabi Alonso is ready for a difficult battle when Spain meets England in Bernabeu Wednesday after experiencing accumulation on the other side.,0.9586
"Russia #39;s Putin Defends Reforms, Worries About Clans Russian President Vladimir Putin said on Thursday he had no plans to grab more power or change the constitution when reforming Russia #39;s government structure.",2,Business,"Russia #39; Putin defends reforms, concerns about Clans Russian President Vladimir Putin said on Thursday that he has no plans to take more power or change the constitution during Russia's reform #39; the structure of the government.",0.9722
"Powell Announces His Resignation Secretary of State Colin L. Powell announced his resignation Monday, ending four years of battles with Vice President Cheney and Defense Secretary Donald H. Rumsfeld over the course of  U.S. foreign policy.",0,World,"Powell Announces Resignation Secretary of State Colin L. Powell announced his resignation on Monday, ending four years of battles with Vice President Cheney and Defense Secretary Donald H. Rumsfeld during US foreign policy.",0.9965
"Miracle in mud! REAL: Philippine rescuers were yesterday frantically digging for more survivors after four people, including a toddler, were pulled alive from a building crushed by a landslide 11 days ago.",0,World,"Miracle in the mud! REAL: Philippine rescuers were digging frantically yesterday for other survivors after four people, including a toddler, were removed alive from a building crushed by a landslide 11 days ago.",0.9646
"Montie Brewer appointed CEO of Air Canada MONTREAL - Montie Brewer has been appointed president and CEO of Air Canada, the airline announced Wednesday. Robert Milton remains CEO of Air Canada #39;s parent company, ACE Aviation Holdings.",2,Business,"Montie Brewer appointed CEO of Air Canada MONTRÉAL - Montie Brewer was appointed President and CEO of Air Canada, the airline announced on Wednesday. Robert Milton remains CEO of Air Canada #39;s parent company, ACE Aviation Holdings.",0.9976
"Sprint, Nextel to Combine Sprint Corp. and Nextel Communications Inc. on Wednesday announced plans to merge, creating a more formidable rival to the two largest US mobile operators, and a large wireline communications company supporting ",2,Business,"Sprint, Nextel will combine Sprint Corp. and Nextel Communications Inc. announced on Wednesday its intention to merge, creating a more formidable rival with the two largest U.S. mobile operators, and a large wireline communications company supporting",0.9873
"Flu Shot Shortage Highlights U.S. Crisis  WASHINGTON (Reuters) - Concerned health officials began  investigating on Friday what went wrong at a British vaccine  plant where half the U.S. flu shots were made, and called on  more companies to get into the vaccine business.",2,Business,"American crisis WASHINGTON (Reuters) - Health officials began investigating on Friday what happened in a British vaccine plant where half of the American influenza vaccines were produced, and asked other companies to engage in the vaccine industry.",0.8578
"Save the Hubble The Issue: Space telescope was condemned to a lingering death. Our View: New report gives support to a manned rescue mission. The Hubble telescope may well be the most successful observatory ever built, producing ",3,Sci/Tech,"Save the Hubble The problem: The space telescope has been condemned to a persistent death. Our vision: New report provides support for a manned rescue mission. The Hubble telescope may well be the most successful observatory ever built, producing",0.9654
Agency sustains \$2 M hit The Pennsylvania Turnpike Commission lost about \$2 million in revenue Wednesday as thousands of holiday travelers zipped through the toll booths for free.,2,Business,The agency supports \$2 M success The Pennsylvania Turnpike Commission lost about \$2 million revenue on Wednesday while thousands of holiday travelers zipped through the toll booths for free.,0.9358
"Accusations of Fraud Mar Afghan Election KABUL, Afghanistan - Afghans packed polling stations on Saturday for a historic presidential election that was blemished when all 15 candidates opposing U.S.-backed interim President Hamid Karzai withdrew, charging the government and the U.N. with fraud and incompetence...",0,World,"Accused of fraud The election of Mar Afghan KABUL, Afghanistan - Afghans packed the polling stations on Saturday for a historic presidential election that was blamed when the 15 candidates opposed the US-backed interim president Hamid Karzai withdrew, accusing the government and the UN of fraud and incompetence...",0.9739
Montreal Expos Team Report - August 31 (Sports Network) - The Montreal Expos were handed a setback in Monday #39;s opener at Olympic Stadium. Greg Maddux threw seven shutout innings and went 2-for-3 with an RBI at the plate to lead the Cubs to a 5-2 victory.,1,Sports,Montreal Expos Team Report - August 31 (Sports Network) - The Montreal Expos were presented with a setback on Monday 39; opener at the Olympic Stadium. Greg Maddux launched seven closing sessions and went 2-for-3 with an RBI on the plate to lead the Cubs to a 5-2 victory.,0.9367
"GenCorp to reject Steel Partners offer--CNBC GenCorp (GY.N: Quote, Profile, Research) is expected to reject a \$17 per share offer from US investment fund Steel Partners II, according to a report by CNBC.",2,Business,"GenCorp rejects Steel Partners--CNBC GenCorp (GY.N: Citation, Profile, Research) offer should reject one \$17 per share offered by the US investment fund Steel Partners II, according to a CNBC report.",0.9794
"Rockies Terminate Neagle's Contract (Reuters) Reuters - Colorado terminated the contract\of pitcher Denny Neagle on Monday, three days after he was\ticketed for soliciting a women for oral sex.",1,Sports,"Rockies Finishing Neagle's contract (Reuters) Reuters - Colorado terminated Denny Neagle's launcher contract on Monday, three days after it was purchased to solicit a woman for oral sex.",0.9188
Hughes Seals Rovers Return Blackburn tonight installed Wales boss Mark Hughes as their new manager to take over from Graeme Souness. The identity of the appointment was not a surprise but the speed in which it was announced certainly was.,1,Sports,Hughes Seals Rovers Return Blackburn installed Wales boss Mark Hughes tonight as their new manager to take over from Graeme Souness. The identity of the appointment was not a surprise but the speed in which it was certainly announced was.,0.994
"Britain: Body Isn't Kidnapped Aid Worker (AP) AP - A mutilated body found in Iraq is not that of kidnapped aid worker Margaret Hassan, the British government said Wednesday. But the Foreign Office said it continued to believe Hassan had been murdered, although the evidence was not conclusive.",0,World,"United Kingdom: Body Ist Kidnapped Aid Worker (AP) AP - A mutilated body found in Iraq is not that of a kidnapped assistant Margaret Hassan, the British government said Wednesday. But the Foreign Ministry said that it continued to believe that Hassan had been murdered, although the evidence was not conclusive.",0.9693
Stanley set sights on Elland Road for casino Stanley Leisure plc has announced a Stanley Casinos Limited plan to develop a casino complex on land adjacent to Leeds United #39;s Elland Road stadium.,2,Business,Stanley set sites on Elland Road for casino Stanley Leisure plc announced a Stanley Casinos Limited plan to develop a casino complex on land adjacent to Leeds United #39;s Elland Road stadium.,0.98
"Serial blasts rock NE: 19 killed GUWAHATI: A string of powerful bomb blasts rocked Nagaland and Assam on the birth anniversary of Mahatma Gandhi Saturday, killing at least 19 people and injuring more than 50.",0,World,"Rock series explosions NE: 19 killed GUWAHATI: A series of powerful bomb explosions targeted Nagaland and Assam on the anniversary of Mahatma Gandhi's birth on Saturday, killing at least 19 people and wounding more than 50.",0.9227
